,md5hash,fitzpatrick,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,low,mid,high,hasher,REWT_weights,RESM_weights,skin_tone
3685,7d24884d7ace0c9123c320bfebd78afc,4,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis4.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis4jpg.jpg,91,4,2,7d24884d7ace0c9123c320bfebd78afc,0.9610471985102512,0.0004732607666824,dark
12188,b3d3a0893e044e634020e58ee42df4d2,4,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neurotic-excoriations/neurotic-excoriations37.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneuroticexcoriationsneuroticexcoriations37jpg.jpg,67,4,2,b3d3a0893e044e634020e58ee42df4d2,0.9610471985102512,0.0004732607666824,dark
12192,6060ba22ae7d36d6822ee308648e0e59,2,1,1,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria51.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmiliariamiliaria51jpg.jpg,57,1,0,6060ba22ae7d36d6822ee308648e0e59,0.9666073842531664,0.0014903129657228,light
15762,abbef2a4e4676a29c901b1bb484f0973,4,4,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=395,httpwwwatlasdermatologicocombrimgimageId395.jpg,21,4,2,abbef2a4e4676a29c901b1bb484f0973,0.9610471985102512,0.0004732607666824,dark
334,0399aef9b12830197dfdf4290d4987a2,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis22.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis22jpg.jpg,74,4,2,0399aef9b12830197dfdf4290d4987a2,1.0341127806575112,0.0002945508100147,light
14680,06c312978164d6cc204751b5d7bea2f8,3,3,7,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=536,httpwwwatlasdermatologicocombrimgimageId536.jpg,8,7,1,06c312978164d6cc204751b5d7bea2f8,0.9786081491512943,0.0021929824561403,light
1578,13ea4c41d5fa88057f42ff2b9c538e97,5,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis43.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustularpsoriasispustularpsoriasis43jpg.jpg,87,4,2,13ea4c41d5fa88057f42ff2b9c538e97,0.9123066013448348,0.0008149959250203,dark
246,1869b3068ba7dc3abd802d435a4bac96,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris271.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris271jpg.jpg,2,4,2,1869b3068ba7dc3abd802d435a4bac96,1.0341127806575112,0.0002945508100147,light
3935,ce1c3d85cccf5be20e7b2a941b355494,3,1,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pilomatrixoma/pilomatrixoma17.jpg,httpwwwdermaamincomsiteimagesclinicalpicppilomatrixomapilomatrixoma17jpg.jpg,77,0,0,ce1c3d85cccf5be20e7b2a941b355494,0.9394638231852428,0.0021052631578947,light
6844,8b9e1a4ec7931aece1296362d11dbdcc,3,-1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus_follicularis/lichen_planus_follicularis27.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenplanusfollicularislichenplanusfollicularis27jpg.jpg,48,4,2,8b9e1a4ec7931aece1296362d11dbdcc,1.0162008279234411,0.0004206983592763,light
1845,f0d945c07a185e02b3d3dddefecd86dd,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis7.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphytophotodermatitisphytophotodermatitis7jpg.jpg,75,4,2,f0d945c07a185e02b3d3dddefecd86dd,1.049710400126734,0.0004878048780487,light
15307,ac6c6b189299da4e34f8c35a1b92438c,6,4,1,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6105,httpwwwatlasdermatologicocombrimgimageId6105.jpg,85,1,0,ac6c6b189299da4e34f8c35a1b92438c,1.9468353280494173,0.0227272727272727,dark
12438,590979a084a85408d1424b43093a06e8,1,1,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8074,httpwwwatlasdermatologicocombrimgimageId8074.jpg,41,4,2,590979a084a85408d1424b43093a06e8,1.049710400126734,0.0004878048780487,light
3968,893b77e46a78032e0a85f73ab5ff6042,2,1,1,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_of_mibelli/porokeratosis_of_mibelli24.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporokeratosisofmibelliporokeratosisofmibelli24jpg.jpg,82,1,0,893b77e46a78032e0a85f73ab5ff6042,0.9666073842531664,0.0014903129657228,light
15897,131de64efe71f1fad3244403fb5444ee,3,3,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3187,httpwwwatlasdermatologicocombrimgimageId3187.jpg,64,4,2,131de64efe71f1fad3244403fb5444ee,1.0162008279234411,0.0004206983592763,light
6731,f935fa47298bbedf59b6cd1409ce24b5,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus30.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosuslupuserythematosus30jpg.jpg,51,4,2,f935fa47298bbedf59b6cd1409ce24b5,1.049710400126734,0.0004878048780487,light
3622,081c6550adc0e5e69f00d7dc9d4459cf,3,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatophytie/dermatophytie10.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatophytiedermatophytie10jpg.jpg,17,4,2,081c6550adc0e5e69f00d7dc9d4459cf,1.0162008279234411,0.0004206983592763,light
7113,1a9dace8ee8879b05200d882fac0b305,4,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-genital/psoriasis-genital2.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisgenitalpsoriasisgenital2jpg.jpg,86,4,2,1a9dace8ee8879b05200d882fac0b305,0.9610471985102512,0.0004732607666824,dark
6216,950d0792a71065089c6073b8b779324a,3,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/papular-urticaria/papular-urticaria3.jpg,httpwwwdermaamincomsiteimagesclinicalpicppapularurticariapapularurticaria3jpg.jpg,109,4,2,950d0792a71065089c6073b8b779324a,1.0162008279234411,0.0004206983592763,light
12489,cee7765b5c79a3c4a5354fe3a755c388,2,2,5,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8662,httpwwwatlasdermatologicocombrimgimageId8662.jpg,60,5,1,cee7765b5c79a3c4a5354fe3a755c388,0.8741153030106127,0.0013477088948787,light
10236,5c2daa14a389cff4c70e68ef7415eb69,6,6,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease15.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease15jpg.jpg,15,3,2,5c2daa14a389cff4c70e68ef7415eb69,0.8748650776068891,0.0018867924528301,dark
1009,163d9c550fad4704990a3d1b8183d0f8,2,2,8,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif7.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomesuperficielextensifmelanomesuperficielextensif7jpg.jpg,56,8,1,163d9c550fad4704990a3d1b8183d0f8,0.8741153030106127,0.0013477088948787,light
15455,79aaed87b0076030d5e6893bff164476,5,3,7,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=568,httpwwwatlasdermatologicocombrimgimageId568.jpg,8,7,1,79aaed87b0076030d5e6893bff164476,1.4068020413261482,0.0068027210884353,dark
12587,62e936b09e70d94b8cd7c4be5e687595,3,3,3,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6945,httpwwwatlasdermatologicocombrimgimageId6945.jpg,39,3,2,62e936b09e70d94b8cd7c4be5e687595,1.0162008279234411,0.0004206983592763,light
1763,1b054477cea2dd5633e7906915b8dd94,3,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome118.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstephenjohnsonsyndromestephenjohnsonsyndrome118jpg.jpg,100,4,2,1b054477cea2dd5633e7906915b8dd94,1.0162008279234411,0.0004206983592763,light
11555,e6a148f384e31d30c51c4472defc1bdf,4,1,8,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma11.jpg,httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma11jpg.jpg,103,8,1,e6a148f384e31d30c51c4472defc1bdf,1.2463575906110285,0.0033222591362126,dark
9774,c0ed35b2057b55df499d2f9eef4da2c4,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis53.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlivedoreticularislivedoreticularis53jpg.jpg,50,4,2,c0ed35b2057b55df499d2f9eef4da2c4,1.049710400126734,0.0004878048780487,light
6887,8e58158cfd0115aaeac852b743df2936,6,6,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis52.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispsoriasis52jpg.jpg,86,4,2,8e58158cfd0115aaeac852b743df2936,0.8748650776068891,0.0018867924528301,dark
2109,8f59f483530fc017fc83672be41c95c6,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis52.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis52jpg.jpg,47,4,2,8f59f483530fc017fc83672be41c95c6,1.049710400126734,0.0004878048780487,light
4641,cb7085277de61ca9601240e2c242f902,2,2,8,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma3.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomamelanoma3jpg.jpg,56,8,1,cb7085277de61ca9601240e2c242f902,0.8741153030106127,0.0013477088948787,light
903,64b5c77fd8c9804f46aea2b97e8e9ff3,3,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acute_sunburn/acute_sunburn3.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacutesunburnacutesunburn3jpg.jpg,102,4,2,64b5c77fd8c9804f46aea2b97e8e9ff3,1.0162008279234411,0.0004206983592763,light
15356,309de4e0aaa2698115903b9ac485fc4d,4,5,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3883,httpwwwatlasdermatologicocombrimgimageId3883.jpg,48,4,2,309de4e0aaa2698115903b9ac485fc4d,0.9610471985102512,0.0004732607666824,dark
3106,e38e407dda8baaf71161be2fcb2b65c6,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption102.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption102jpg.jpg,19,4,2,e38e407dda8baaf71161be2fcb2b65c6,1.0341127806575112,0.0002945508100147,light
14090,57d0daf5b8da35200bee97cd548a6b7d,6,6,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4519,httpwwwatlasdermatologicocombrimgimageId4519.jpg,93,4,2,57d0daf5b8da35200bee97cd548a6b7d,0.8748650776068891,0.0018867924528301,dark
1111,5658be93cb2d7ee5fad92f4b393d2917,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx20.jpg,httpwwwdermaamincomsiteimagesclinicalpicppompholyxpompholyx20jpg.jpg,21,4,2,5658be93cb2d7ee5fad92f4b393d2917,1.0341127806575112,0.0002945508100147,light
12533,cd5e1db7f0aac364ba2a0fd6407dd4cf,3,2,7,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=8640,httpwwwatlasdermatologicocombrimgimageId8640.jpg,98,7,1,cd5e1db7f0aac364ba2a0fd6407dd4cf,0.9786081491512943,0.0021929824561403,light
10933,ae82bae8e72e3650286c4578d486c2b4,3,-1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies16.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies16jpg.jpg,92,4,2,ae82bae8e72e3650286c4578d486c2b4,1.0162008279234411,0.0004206983592763,light
2714,43713e7975764ca0641ef98d2783560a,3,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma69.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma69jpg.jpg,41,4,2,43713e7975764ca0641ef98d2783560a,1.0162008279234411,0.0004206983592763,light
10100,3177bd9355c4372d79c577bca6fd4dec,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stork_bite/stork_bite7.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstorkbitestorkbite7jpg.jpg,106,4,2,3177bd9355c4372d79c577bca6fd4dec,1.049710400126734,0.0004878048780487,light
15583,8ea273fc8f72ab496756476f0017c03a,2,1,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3129,httpwwwatlasdermatologicocombrimgimageId3129.jpg,45,4,2,8ea273fc8f72ab496756476f0017c03a,1.0341127806575112,0.0002945508100147,light
6064,e8aed53d73c52e9431670256eca2e991,5,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma25.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma25jpg.jpg,41,4,2,e8aed53d73c52e9431670256eca2e991,0.9123066013448348,0.0008149959250203,dark
14087,a824ec280979b2d3d15e22461ce96bd3,3,-1,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3937,httpwwwatlasdermatologicocombrimgimageId3937.jpg,48,4,2,a824ec280979b2d3d15e22461ce96bd3,1.0162008279234411,0.0004206983592763,light
12060,5940022fa2a35306a7e1b8438bddc7e6,2,1,2,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus17.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevocyticnnevusnevocyticnnevus17jpg.jpg,69,2,0,5940022fa2a35306a7e1b8438bddc7e6,0.9666073842531664,0.0014903129657228,light
3655,bbe9098b6776d12a1f0d5d40991cf607,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis39.jpg,httpwwwdermaamincomsiteimagesclinicalpicccalcinosiscutiscalcinosiscutis39jpg.jpg,12,4,2,bbe9098b6776d12a1f0d5d40991cf607,1.0341127806575112,0.0002945508100147,light
12479,e672dac0d8e357a7a6d9ee5e4fbedfd7,5,4,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6268,httpwwwatlasdermatologicocombrimgimageId6268.jpg,86,4,2,e672dac0d8e357a7a6d9ee5e4fbedfd7,0.9123066013448348,0.0008149959250203,dark
4612,8afbd4d912d9aae3a6a8a7eea7141484,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma74.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma74jpg.jpg,41,4,2,8afbd4d912d9aae3a6a8a7eea7141484,1.049710400126734,0.0004878048780487,light
8794,881d6d9d24f6cfc93b670a338355e41c,2,1,1,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-keratoses/seborrheic-keratoses34.jpg,httpwwwdermaamincomsiteimagesclinicalpicsseborrheickeratosesseborrheickeratoses34jpg.jpg,96,1,0,881d6d9d24f6cfc93b670a338355e41c,0.9666073842531664,0.0014903129657228,light
12761,f71b43e686defe90d813f07c952dfe75,5,6,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4030,httpwwwatlasdermatologicocombrimgimageId4030.jpg,93,4,2,f71b43e686defe90d813f07c952dfe75,0.9123066013448348,0.0008149959250203,dark
13752,3a117995356a77ee4af2ac380f17851b,4,5,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4949,httpwwwatlasdermatologicocombrimgimageId4949.jpg,92,4,2,3a117995356a77ee4af2ac380f17851b,0.9610471985102512,0.0004732607666824,dark
3447,1f8a764acfe2257617abd61833fbea83,3,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea42.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasisroseapityriasisrosea42jpg.jpg,79,4,2,1f8a764acfe2257617abd61833fbea83,1.0162008279234411,0.0004206983592763,light
15148,d5567b91cf4c91b6b77b8ffa8f5d832f,3,3,3,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1626,httpwwwatlasdermatologicocombrimgimageId1626.jpg,23,3,2,d5567b91cf4c91b6b77b8ffa8f5d832f,1.0162008279234411,0.0004206983592763,light
7943,df9880f7bc57f4ea6baec7cc720ba66e,2,1,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease54.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease54jpg.jpg,15,3,2,df9880f7bc57f4ea6baec7cc720ba66e,1.0341127806575112,0.0002945508100147,light
13827,e479493ef7b9eb98308be012b0e0a724,2,2,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1690,httpwwwatlasdermatologicocombrimgimageId1690.jpg,32,4,2,e479493ef7b9eb98308be012b0e0a724,1.0341127806575112,0.0002945508100147,light
5137,be8b6845068f1070f3052fb2e54cc48a,5,6,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma69.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma69jpg.jpg,88,0,0,be8b6845068f1070f3052fb2e54cc48a,1.300628302358137,0.0062893081761006,dark
12566,528e8095780452e7a43d1f922f73845f,5,5,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5676,httpwwwatlasdermatologicocombrimgimageId5676.jpg,80,4,2,528e8095780452e7a43d1f922f73845f,0.9123066013448348,0.0008149959250203,dark
7050,23afc62c39e31e917f41e7d37d092f10,3,2,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acrodermatitis_enteropathica/acrodermatitis_enteropathica37.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacrodermatitisenteropathicaacrodermatitisenteropathica37jpg.jpg,4,3,2,23afc62c39e31e917f41e7d37d092f10,1.0162008279234411,0.0004206983592763,light
4731,a29efeca00ee55ddebdeccaaeb1cf040,6,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis16.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis16jpg.jpg,65,4,2,a29efeca00ee55ddebdeccaaeb1cf040,0.8748650776068891,0.0018867924528301,dark
539,f4d165a90bdc5f494bca583dec8d7a51,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum71.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyodermagangrenosumpyodermagangrenosum71jpg.jpg,68,4,2,f4d165a90bdc5f494bca583dec8d7a51,1.049710400126734,0.0004878048780487,light
15198,76390ef6746eb89650c92d0c19ba42dd,4,4,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=168,httpwwwatlasdermatologicocombrimgimageId168.jpg,75,4,2,76390ef6746eb89650c92d0c19ba42dd,0.9610471985102512,0.0004732607666824,dark
10636,d3a72ac99209301ae7910103ac5e0d6d,2,2,8,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma44.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomamelanoma44jpg.jpg,56,8,1,d3a72ac99209301ae7910103ac5e0d6d,0.8741153030106127,0.0013477088948787,light
15077,1a848ff1c42090d168810523536413ca,4,4,3,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7627,httpwwwatlasdermatologicocombrimgimageId7627.jpg,107,3,2,1a848ff1c42090d168810523536413ca,0.9610471985102512,0.0004732607666824,dark
12334,0a633dbb61bed6b4dc5d54cc52376064,4,3,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3231,httpwwwatlasdermatologicocombrimgimageId3231.jpg,64,4,2,0a633dbb61bed6b4dc5d54cc52376064,0.9610471985102512,0.0004732607666824,dark
2943,2b52996264bc6b9f537cd878e044ed19,1,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx22.jpg,httpwwwdermaamincomsiteimagesclinicalpicppompholyxpompholyx22jpg.jpg,21,4,2,2b52996264bc6b9f537cd878e044ed19,1.049710400126734,0.0004878048780487,light
6212,535657fb02609a0a7db38f7e79ed2a5f,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma62.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma62jpg.jpg,41,4,2,535657fb02609a0a7db38f7e79ed2a5f,1.049710400126734,0.0004878048780487,light
5953,f24d3c62cff1a1ea4a58d8f30be380da,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus_systemic/lupus_erythematosus_systemic15.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosussystemiclupuserythematosussystemic15jpg.jpg,51,4,2,f24d3c62cff1a1ea4a58d8f30be380da,1.0341127806575112,0.0002945508100147,light
12224,6aa839fc54c92d357b99dcd988dd83fa,5,5,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo13.jpg,httpwwwdermaamincomsiteimagesclinicalpicvvitiligovitiligo13jpg.jpg,111,4,2,6aa839fc54c92d357b99dcd988dd83fa,0.9123066013448348,0.0008149959250203,dark
11860,f9c61ff6104c25edcd7a3cd39a73b612,2,2,1,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis7.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedsuperficialactinicporokeratosisdisseminatedsuperficialactinicporokeratosis7jpg.jpg,18,1,0,f9c61ff6104c25edcd7a3cd39a73b612,0.9666073842531664,0.0014903129657228,light
10854,d3cc3a13c5091393f9bf02f2650a419b,3,-1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/g/glandular_cheilitis/glandular_cheilitis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicgglandularcheilitisglandularcheilitis1jpg.jpg,13,4,2,d3cc3a13c5091393f9bf02f2650a419b,1.0162008279234411,0.0004206983592763,light
